"company_name","company_number","company_status","company_type","company_subtype","removed_date","registered_date","nature_of_business","registered_office_address","postcode","sectorCodes","incorporation_year","incorporation_month","incorporation_day","dissolution_year","dissolution_month","dissolution_day","Latitude","Longitude"
"GRANGE REMOVAL CO. LIMITED(THE)","1210400","Active","Private limited company","","","","52103","Unit 2a 185 Tame Road Birmingham B6 7DG","B6 7DG","52","1975","5","1","","","","52.5109692","-1.8788171999999999",
"JRR CAPITAL INVESTMENTS LTD","13658644","Active","Private limited company","","","","96090","No. 1 2 Pritchett Street Birmingham B6 4EH","B6 4EH","96","2021","10","4","","","","52.4915576","-1.8947288",
"WEST-MIDLANDS TRADING'S LTD","7713845","Active","Private limited company","","","","46740 56290","Elephant House Deykin Avenue Birmingham B6 7BH","B6 7BH","46 56","2011","7","21","","","","52.51557190909091","-1.872615818181818",
"BUFFALO FITNESS LTD","13138723","Active","Private limited company","","","","47290","133 Tame Road Birmingham B6 7DG","B6 7DG","47","2021","1","18","","","","52.511407399999996","-1.8791997999999999",
"J. VICKERSTAFF HOLDINGS LIMITED","4168172","Active","Private limited company","","","","70100","73 And75 Birmingham Wholesale Market Nobel Way Birmingham B6 7EU","B6 7EU","70","2001","2","26","","","","52.516041518181815","-1.8868997818181816",
"DELIGHT FOODS (UK) LTD","5482490","Active","Private limited company","","","","46900","Unit .3 Al-Amin Buildings Grosvenor Road Aston Birmingham B6 7LZ","B6 7LZ","46","2005","6","16","","","","52.503788285714286","-1.873032",
"WESTOG SERVICES LTD","12908934","Active","Private limited company","","","","82990","79 Wyrley Road Birmingham B6 7BT","B6 7BT","82","2020","9","28","","","","52.5155978","-1.8767994000000001",
"KEGOME SERVICES LTD","13370024","Active","Private limited company","","","","82990","79 Wyrley Road Birmingham B6 7BT","B6 7BT","82","2021","4","30","","","","52.5155978","-1.8767994000000001",
"RED CUBE STORAGE (MIDLANDS) LTD","10661895","Active","Private limited company","","","","82990","133 Tame Road Birmingham B6 7DG","B6 7DG","82","2017","3","9","","","","52.511407399999996","-1.8791997999999999",
"SA EXPRESS LIMITED","7701235","Active","Private limited company","","","","79110","235 Witton Road Birmingham B6 6NU","B6 6NU","79","2011","7","12","","","","52.509074","-1.890951",
"REKOR RECRUITING LTD","12949451","Active","Private limited company","","","","82990","79 Wyrley Road Birmingham B6 7BT","B6 7BT","82","2020","10","14","","","","52.5155978","-1.8767994000000001",
"ASTON MANOR LIMITED","1699439","Active","Private limited company","","","","11030 11050","Deykin Avenue Birmingham B6 7BH","B6 7BH","11 ","1983","2","15","","","","52.51557190909091","-1.872615818181818",
"BLUE BOX BUSINESS STORAGE LTD","10662339","Active","Private limited company","","","","82990","133 Tame Road Birmingham B6 7DG","B6 7DG","82","2017","3","9","","","","52.511407399999996","-1.8791997999999999",
"TAY DEAN LTD","11583663","Active","Private limited company","","","","68100 68209","87 Bracebridge Street Birmingham B6 4PJ","B6 4PJ","68 ","2018","9","24","","","","52.49470192307692","-1.890639038461539",
"ECIG ONLINE LTD","11965948","Active","Private limited company","","","","21100","90 New Town Row Aston Birmingham B6 4HZ","B6 4HZ","21","2019","4","26","","","","52.4917316","-1.8960056",
"HASTEN LIMITED","13223046","Active","Private limited company","","","","47910","78 Atlas Trading Estate Brookvale Road Witton Birmingham B6 7EX","B6 7EX","47","2021","2","24","","","","52.51531885714286","-1.881598857142857",
"ACFOLD CONVENIENCE STORES LTD","12197534","Active","Private limited company","","","","47210 47220","133 Tame Road Birmingham B6 7DG","B6 7DG","47 ","2019","9","9","","","","52.511407399999996","-1.8791997999999999",
"PMD BUILDERS LTD","9856294","Active","Private limited company","","","","41202","133 Tame Road Birmingham B6 7DG","B6 7DG","41","2015","11","4","","","","52.511407399999996","-1.8791997999999999",
"ROSGON RECRUITMENT LTD","12932781","Active","Private limited company","","","","82990","79 Wyrley Road Birmingham B6 7BT","B6 7BT","82","2020","10","6","","","","52.5155978","-1.8767994000000001",
"BASIMO RECRUITS LTD","12938694","Active","Private limited company","","","","82990","79 Wyrley Road Birmingham B6 7BT","B6 7BT","82","2020","10","8","","","","52.5155978","-1.8767994000000001",
"100K LTD","13233186","Active","Private limited company","","","","85410","57a Trinity Road Birmingham B6 6LW","B6 6LW","85","2021","2","27","","","","52.5085824","-1.8967388",
"BIG SAJ SPARKHILL LIMITED","13784992","Active","Private limited company","","","","56103","133 Tame Road Birmingham B6 7DG","B6 7DG","56","2021","12","6","","","","52.511407399999996","-1.8791997999999999",
"MECHANICAL CLEANSING SERVICES LIMITED","3351981","Active","Private limited company","","","","38110","Unit G Salford Street Ind Est Aston Birmingham B6 7SH","B6 7SH","38","1997","4","14","","","","52.5055152","-1.8668578",
"COSTA ENGINEERS LIMITED","9704898","Active","Private limited company","","","","33110","50 Wyrley Road Birmingham B6 7BP","B6 7BP","33","2015","7","27","","","","52.5171248","-1.8781234000000002",
"JESSE HILL LIMITED","535889","Active","Private limited company","","","","24530 24540","56/60 Pritchett Street Birmingham B6 4EY","B6 4EY","24 ","1954","7","19","","","","52.491015000000004","-1.8907781428571429",
"CARTELO SOLUTIONS LTD","13569505","Active","Private limited company","","","","82990","79 Wyrley Road Birmingham B6 7BT","B6 7BT","82","2021","8","17","","","","52.5155978","-1.8767994000000001",
"GENESIS DISPLAY LIMITED","1537342","Active","Private limited company","","","","32990","Unit Z Sapcote Trading Centre 68 Wyrley Road Birmingham B6 7BN","B6 7BN","32","1981","1","7","","","","52.5150549","-1.8757462",
"GLORIOUS PEOPLES' CHAPEL","6513689","Active","Private Limited Company by guarantee without share capital, use of 'Limited' exemption","","","","94910","42 Trinity Road Birmingham B6 6AL","B6 6AL","94","2008","2","26","","","","52.508308285714286","-1.9008681428571426",
"AMAARA MARKETING LTD","9737096","Active","Private limited company","","","","70229","133 Tame Road Birmingham B6 7DG","B6 7DG","70","2015","8","18","","","","52.511407399999996","-1.8791997999999999",
"EASY PLANTS LTD","10247222","Active","Private limited company","","","","47910","19 Birch Road Witton Birmingham B6 7DD","B6 7DD","47","2016","6","23","","","","52.516380000000005","-1.8782746",
"CHARLES JORDAN CONSTRUCTION LTD","11367414","Active","Private limited company","","","","41100 41202 68100","87 Bracebridge Street Birmingham B6 4PJ","B6 4PJ","41  68","2018","5","17","","","","52.49470192307692","-1.890639038461539",
"Z U OPTICAL LIMITED","11852993","Active","Private limited company","","","","86900","140 Freer Road Birmingham B6 6NB","B6 6NB","86","2019","2","28","","","","52.5070796","-1.8964752",
"MELLATA SERVICES LTD","13776193","Active","Private limited company","","","","82990","79 Wyrley Road Birmingham B6 7BT","B6 7BT","82","2021","12","1","","","","52.5155978","-1.8767994000000001",
"CRAZY BITEZ LIMITED","12705378","Active","Private limited company","","","","10710 47240","59 Yew Tree Road Aston Birmingham B6 6RX","B6 6RX","10 47","2020","6","30","","","","52.51054885714285","-1.8824621428571429",
"RADLEYS CONSULTANCY LTD","7302443","Active","Private limited company","","","","46190 70229","90 New Town Row C/O Know Tax Accountants Birmingham B6 4HZ","B6 4HZ","46 70","2010","7","2","","","","52.4917316","-1.8960056",
"NTR BOOKKEEPING SERVICES LIMITED","9037192","Active","Private limited company","","","","69202 82990","Suite 310 Telsen Centre 55 Thomas Street Birmingham B6 4TN","B6 4TN","69 82","2014","5","13","","","","52.49578208333333","-1.8886511666666668",
"RIBBON OF LIGHT LIMITED","6980256","Active","Private limited company","","","","73110","Unit 2 Cuckoo Wharf Lichfield Road Aston Birmingham B6 7SS","B6 7SS","73","2009","8","4","","","","52.507068100000005","-1.8648373000000003",
"B&R HAND CAR WASH LTD","13438515","Active","Private limited company","","","","96090","B&R Hand Car Wash At Corner Of Manor Road Birmingham B6 6QT","B6 6QT","96","2021","6","4","","","","52.511804","-1.8845242",
"HAB & ZHB PROPERTY LTD","13252357","Active","Private limited company","","","","68209","10 Townley Gardens Birmingham B6 6LP","B6 6LP","68","2021","3","8","","","","52.50922380000001","-1.8960096",
"PRIME AIR EXPRESS LTD","10749882","Active","Private limited company","","","","79110 79120 79901 79909","114 Bevington Road Birmingham B6 6HX","B6 6HX","79   ","2017","5","2","","","","52.506360199999996","-1.888875",
"FIVE WOODS LTD","13456573","Active","Private limited company","","","","41202","90 New Town Row Aston Birmingham B6 4HZ","B6 4HZ","41","2021","6","15","","","","52.4917316","-1.8960056",
"GALEPPA SERVICES LTD","13776474","Active","Private limited company","","","","82990","79 Wyrley Road Birmingham B6 7BT","B6 7BT","82","2021","12","1","","","","52.5155978","-1.8767994000000001",
"PASID SOLUTIONS LTD","12912978","Active","Private limited company","","","","82990","79 Wyrley Road Birmingham B6 7BT","B6 7BT","82","2020","9","29","","","","52.5155978","-1.8767994000000001",
"NEWBURY SCHOOL LIMITED","10331044","Active","Private limited company","","","","85590","Unit 6 Cuckoo Wharf 435 Lichfield Road Birmingham B6 7SS","B6 7SS","85","2016","8","16","","","","52.5062396","-1.8673743999999999",
"YEW TREE PROPERTY & LETTINGS LTD","10709072","Active","Private limited company","","","","68310","133 Tame Road Birmingham B6 7DG","B6 7DG","68","2017","4","4","","","","52.511407399999996","-1.8791997999999999",
"BORN TASTY LIMITED","6563690","Active","Private limited company","","","","46310","Altitude 206 Deykin Avenue Witton Birmingham B6 7BH","B6 7BH","46","2008","4","14","","","","52.51557190909091","-1.872615818181818",
"HADGRAFT DEVELOPMENTS LIMITED","12728506","Active","Private limited company","","","","68100 68209","Office B6 Lodge House Cow Lane Burnley BB11 1NN","B11 1NN","68 ","2020","7","8","","","","53.78924","-2.2474",
"CAN DO 4:13","7508388","Active","Private Limited Company by guarantee without share capital, use of 'Limited' exemption","","","","63990 88990","Aston Parish Church Witton Lane Birmingham B6 6QA","B6 6QA","63 88","2011","1","27","","","","52.50705676923076","-1.879804",
"ASTON BROWN CONSULTING LTD","10721034","Active","Private limited company","","","","70229","103 Arden Road Aston Birmingham B6 6AP","B6 6AP","70","2017","4","11","","","","52.50683055555555","-1.8983222222222222",
"KRAMER PROPERTIES LIMITED","3353468","Active","Private limited company","","","","99999","Unit 32 Poplar Drive Witton Birmingham B6 7AD","B6 7AD","99","1997","4","16","","","","52.527244419999995","-1.88451178",
"BIRMINGHAM LIGHTING AND ELECTRICAL LIMITED","6952443","Active","Private limited company","","","","46470 81100","37 Dulverton Road Witton Birmingham B6 7EQ","B6 7EQ","46 81","2009","7","6","","","","52.51180033333333","-1.8760085000000002",
"THE FLOWERPOT MEN LIMITED","12674396","Active","Private limited company","","","","46220","Unit 63 Birmingham Wholesale Market The Hub Noble Way, Witton Birmingham B6 7EU","B6 7EU","46","2020","6","16","","","","52.516041518181815","-1.8868997818181816",
"KALIM'S CATERING LTD","12691808","Active","Private limited company","","","","56103","243 Witton Road Bayswater Road Aston B6 6NU","B6 6NU","56","2020","6","23","","","","52.509074","-1.890951",
"KASHMIR FORUM","3573761","Active","Private Limited Company by guarantee without share capital, use of 'Limited' exemption","","","","99999","53 Bevington Road Birmingham B6 6HR","B6 6HR","99","1998","6","2","","","","52.508187","-1.8891064",
"ASTON ASSESSMENTS LTD","13295972","Active","Private limited company","","","","43220","9a Wainwright Street Wainwright Street Birmingham B6 5TH","B6 5TH","43","2021","3","26","","","","52.49992160000001","-1.8779852000000001",
"VSD PROPERTIES UK LTD","10973414","Active","Private limited company","","","","68209","133 Tame Road Birmingham B6 7DG","B6 7DG","68","2017","9","20","","","","52.511407399999996","-1.8791997999999999",
"K&S KITCHENS AND BEDROOMS LTD","13450888","Active","Private limited company","","","","31020 31090","Unit 30 Birch Road East Industrial Estate Birmingham B6 7DB","B6 7DB","31 ","2021","6","10","","","","52.51617925","-1.8749145",
"JTG AGENCY LTD","10813116","Active","Private limited company","","","","96090","Office B6 1st Floor Lodge House Cow Lane Burnley BB11 1NN","B11 1NN","96","2017","6","12","","","","53.78924","-2.2474",
"JAMABZ LIMITED","13107263","Active","Private limited company","","","","47190","333 Witton Road Birmingham B6 6SN","B6 6SN","47","2020","12","31","","","","52.51258581818181","-1.8857377272727271",
"B.M.S. (COOKWARE) LIMITED","1610451","Active","Private limited company","","","","70100","87 Brookvale Road Witton Birmingham B6 7AR","B6 7AR","70","1982","2","1","","","","52.51761057142858","-1.879523857142857",
"NGA CONSULTANTS LTD","9548343","Active","Private limited company","","","","70229 71122 86900","50 Rocky Lane Aston Birmingham B6 5RQ","B6 5RQ","70 71 86","2015","4","17","","","","52.497640818181814","-1.8833414545454545",
"XYZ MARKETING LIMITED","12641046","Active","Private limited company","","","","46341","55 Unit 6 Thomas Street Birmingham B6 4TN","B6 4TN","46","2020","6","2","","","","52.49578208333333","-1.8886511666666668",
"WMT PROPERTY MANAGEMENT LIMITED","12665142","Active","Private limited company","","","","68100","Elephant House Deykin Avenue Birmingham B6 7BH","B6 7BH","68","2020","6","12","","","","52.51557190909091","-1.872615818181818",
"ACE LIVING LIMITED","10634631","Active","Private limited company","","","","55100 56302","23 Aston Road North Birmingham B6 4DT","B6 4DT","55 56","2017","2","23","","","","52.49561314285713","-1.885937",
"R & RW BARTLETT (B'HAM) LIMITED","11944680","Active","Private limited company","","","","10390","Units 22-24 The Hub Wholesale Market Nobel Way Witton B6 7EU","B6 7EU","10","2019","4","13","","","","52.516041518181815","-1.8868997818181816",
"JUSTFERN LIMITED","13368742","Active","Private limited company","","","","63110","127 Wyrley Road Birmingham B6 7BT","B6 7BT","63","2021","4","30","","","","52.5155978","-1.8767994000000001",
"NEW BIRMINGHAM GLAZING LTD","11305055","Active","Private limited company","","","","22230","133 Tame Road Birmingham B6 7DG","B6 7DG","22","2018","4","11","","","","52.511407399999996","-1.8791997999999999",
"BARTOLOTTA PAINT TECHNICAL SUPPORT LTD","13341154","Active","Private limited company","","","","71121","133 Tame Road Birmingham B6 7DG","B6 7DG","71","2021","4","16","","","","52.511407399999996","-1.8791997999999999",
"R TECH DISTRIBUTION LTD","12322710","Active","Private limited company","","","","68100 68209","C/O Know Tax Accountants New Town Row Birmingham B6 4HZ","B6 4HZ","68 ","2019","11","19","","","","52.4917316","-1.8960056",
"ASTON MANOR PROPERTY'S LTD","13365644","Active","Private limited company","","","","68209 68320","Office 2 137 Wainwright Street Aston Birmingham B6 5TG","B6 5TG","68 ","2021","4","29","","","","52.5006236","-1.8740318",
"ALAYNASHOME LTD","12196048","Active","Private limited company","","","","47599","9 Pugh Road Birmingham B6 5LL","B6 5LL","47","2019","9","9","","","","52.503342999999994","-1.8785194",
"JESS PHARMA LTD","12558363","Active","Private limited company","","","","86900","133 Tame Road Birmingham B6 7DG","B6 7DG","86","2020","4","16","","","","52.511407399999996","-1.8791997999999999",
"NARDEAN LIMITED","5097283","Active","Private limited company","","","","46900","U2 Amenity Block Birmingham Wholesale Market Company Unit 7 The Hub, Nobel Way Birmingham B6 7EU","B6 7EU","46","2004","4","7","","","","52.5140218","-1.884042",
